"HostName","AppID","AppName","UserSID","UserName","ACL","Service","RunAs","Error"
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-20","NT AUTHORITY\NETWORK SERVICE","LaunchPermission - Local Access",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{3feb2f63-0eec-4b96-84ab-da1307e0117c}","Microsoft Windows WSMan Provider Host","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access",,,
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-32-544","BUILTIN\Administrators","Owner",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-32-544","BUILTIN\Administrators","Group",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Local Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Launch",,"Interactive User",
"DC-SRV01","{41928E27-7275-491C-A5A1-4FDC791BF609}","Core Shell Broker Provider","S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Activation",,"Interactive User",
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","Owner","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","Group","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Access","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Access","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","LaunchPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","LaunchPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","LaunchPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","LaunchPermission - Remote Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","LaunchPermission - Local Access","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Access","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","Owner","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","Group","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","AccessPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","AccessPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-1-0","Everyone","AccessPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Launch","EntAppSvc",,
"DC-SRV01","{42C21DF5-FB58-4102-90E9-96A213DC7CE8}","EntAppSvc","S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Activation","EntAppSvc",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","Owner","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","Group","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-10","NT AUTHORITY\SELF","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187","?","LaunchPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187","?","LaunchPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187","?","LaunchPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","Owner","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","Group","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-11","NT AUTHORITY\Authenticated Users","AccessPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-32-544","BUILTIN\Administrators","AccessPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-2-1","APPLICATION PACKAGE AUTHORITY\ALL APPLICATION PACKAGES","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187","?","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-15-3-1024-3153509613-960666767-3724611135-2725662640-12138253-543910227-1950414635-4190290187","?","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{42CBFAA7-A4A7-47BB-B422-BD10E9D02700}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Activation","DiagnosticsHub.StandardCollector.Service",,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{434A6274-C539-4E99-88FC-44206D942775}","AccessibilityCplAdmin","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{44831FEC-DC51-4716-A7E1-E898FDF83C85}","SPP External COM Object","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{44831FEC-DC51-4716-A7E1-E898FDF83C85}","SPP External COM Object","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{44831FEC-DC51-4716-A7E1-E898FDF83C85}","SPP External COM Object","S-1-5-80-123231216-2592883651-3715271367-3753151631-4175906628","NT SERVICE\sppsvc","LaunchPermission - Local Launch",,,
"DC-SRV01","{44831FEC-DC51-4716-A7E1-E898FDF83C85}","SPP External COM Object","S-1-5-80-123231216-2592883651-3715271367-3753151631-4175906628","NT SERVICE\sppsvc","LaunchPermission - Remote Launch",,,
"DC-SRV01","{44831FEC-DC51-4716-A7E1-E898FDF83C85}","SPP External COM Object","S-1-5-80-123231216-2592883651-3715271367-3753151631-4175906628","NT SERVICE\sppsvc","LaunchPermission - Remote Activation",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Activation",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{46B988E8-BEC2-401F-A1C5-16C694F26D3E}","Set Network Location Elevated Virtual Factory","S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-18","NT AUTHORITY\SYSTEM","LaunchPermission - Remote Activation",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","LaunchPermission - Remote Activation",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","LaunchPermission - Remote Activation",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","Owner",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-32-544","BUILTIN\Administrators","Group",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-10","NT AUTHORITY\SELF","AccessPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-18","NT AUTHORITY\SYSTEM","AccessPermission - Remote Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Local Launch",,,
"DC-SRV01","{46C166AA-3108-11D4-9348-00C04F8EEB71}",,"S-1-5-4","NT AUTHORITY\INTERACTIVE","AccessPermission - Remote Launch",,,
"DC-SRV01","{478B41E6-3257-4519-BDA8-E971F9843849}","Radio Management Service","S-1-5-32-544","BUILTIN\Administrators","Owner","RmSvc",,
"DC-SRV01","{478B41E6-3257-4519-BDA8-E971F9843849}","Radio Management Service","S-1-5-32-544","BUILTIN\Administrators","Group","RmSvc",,
